Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges
0,0,0,0,15,1,2,0,0,1,0,0,0,2,0,0,1,88.48752146843647
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7645814567941
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.83566456821069
1,0,0,0,41,1,2,1,0,0,1,2,2,2,1,1,2,101.88807255152797
0,0,1,0,66,1,2,0,0,2,2,0,1,2,1,1,0,80.26067573267594
1,0,1,0,10,1,1,1,0,0,0,0,0,1,0,1,2,85.0320756270413
0,0,1,0,22,1,0,0,1,0,1,1,1,0,0,1,0,68.13541784730367
0,0,0,0,37,1,0,1,1,2,2,0,0,0,0,1,1,84.36111380989077
1,0,1,0,24,0,1,0,0,0,0,0,0,0,0,0,0,46.55367869330252
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.74247087234751
1,1,0,0,49,1,2,1,0,0,0,0,2,1,0,1,1,95.17363920547749
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.83813281916201
1,0,1,0,19,1,1,1,0,0,0,0,0,1,0,1,2,77.34137249910906
0,0,0,0,10,1,2,1,1,0,0,0,2,1,0,0,2,94.64930202433595
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.753040473418157
0,0,0,0,1,1,2,1,0,1,0,0,2,2,0,1,1,100.44768835417273
0,0,0,0,29,1,2,1,0,0,1,0,2,2,0,1,2,98.51161463127833
0,0,0,0,4,1,2,1,0,2,1,0,0,0,0,0,0,82.39096394986916
0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,0,2,32.32645288186441
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.134584057815104
1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,1,79.35941241489486
0,0,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,78.35417199804418
0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,1,1,80.96553399022065
0,0,0,0,13,1,1,1,0,2,1,0,2,2,0,0,2,106.51636589407374
1,0,0,0,10,1,1,1,0,0,0,0,0,2,0,1,2,87.96249469075921
0,0,0,0,37,1,2,1,0,0,0,0,1,1,0,1,2,94.8278601045751
1,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,2,33.48586616752244
0,0,0,0,37,1,0,0,0,0,0,0,1,2,0,1,2,63.621639098568366
0,0,1,0,68,1,2,1,0,0,2,0,2,2,0,1,1,99.53224901434461
0,1,1,0,45,1,2,1,1,1,2,0,2,0,0,1,2,100.7941170690285
0,0,0,0,16,1,0,1,0,0,0,0,1,0,0,1,2,79.54476055464399
0,1,1,0,36,1,1,1,0,1,1,0,0,1,0,1,1,87.22807224706533
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,54.79337876067964
0,1,0,0,11,1,0,1,0,0,0,0,1,1,0,0,0,84.87434927720511
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,77.6215428760372
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.76815260907062
0,0,1,0,11,1,2,1,0,1,2,0,2,0,0,1,2,98.72872273744736
0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,1,1,87.52510219365082
0,0,1,0,12,1,1,1,0,1,0,0,2,2,0,0,2,97.57448156255434
0,0,0,0,31,1,1,0,0,0,0,2,0,0,0,1,1,77.28470769944403
0,0,0,0,18,1,2,1,0,0,0,1,0,2,0,1,1,90.17655790951501
0,0,0,0,13,1,2,1,0,0,0,2,2,1,0,1,2,97.4250408521961
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,71.92253838982312
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.32127863355058
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,55.1773752753701
0,0,0,0,5,1,1,1,0,0,0,0,2,0,0,1,2,85.22074562640285
1,0,0,0,49,1,2,1,0,0,0,0,1,0,0,0,1,82.31792255386641
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.41952170405746
0,0,0,0,5,1,0,0,0,0,2,0,1,1,0,1,2,72.74081383813764
0,0,0,0,47,1,2,1,0,0,0,0,2,0,0,0,0,89.27948171658129
1,0,0,0,7,1,2,1,0,1,0,0,2,2,0,1,2,100.4186451160472
0,0,0,0,6,1,2,1,0,0,0,0,2,0,0,1,2,92.80456613380542
0,0,0,0,53,1,1,1,0,1,2,0,2,2,0,1,2,102.24902476655393
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.13636996299732
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65175540945644
1,0,1,0,29,1,0,1,1,0,0,0,1,2,0,0,1,92.29851020117418
0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,2,78.8294922500976
1,0,0,0,23,1,2,1,0,0,0,0,2,1,0,1,2,92.90977902540676
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.095518834568143
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,46.98692513454278
0,0,1,0,69,1,2,1,1,2,2,2,2,2,1,1,2,111.81463608618103
0,0,0,0,56,0,0,0,0,1,0,0,0,1,0,1,0,44.017795023526446
0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,2,73.48062826689666
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,80.18390681002309
1,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,3,54.741865860778816
0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,1,2,74.22748155578535
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.59090974835857
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,44.34466474650569
0,0,1,0,35,1,2,0,0,0,0,0,0,0,0,0,2,74.68661036742402
0,0,1,0,34,1,0,0,0,0,0,0,2,0,0,0,2,77.82241638812938
0,0,0,0,8,1,2,1,0,0,0,0,0,1,0,1,2,84.9194458730016
0,0,0,0,21,0,0,0,0,1,0,0,1,0,0,0,1,31.769053953775483
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,38.373066237448384
0,0,0,0,21,1,1,1,0,0,0,0,2,2,0,1,1,97.87953176261723
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.66405166952373
0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,34.464927960258
1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,72.97093430316062
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.93292239340765
0,0,0,0,12,1,2,1,0,0,0,0,1,2,0,1,1,96.43303194222926
0,0,1,0,60,1,2,0,0,2,1,0,2,1,1,1,0,88.11979670411677
0,0,0,0,4,1,2,1,0,2,0,0,0,1,0,0,2,89.83116928886403
1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,1,105.6389866708551
1,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1,62.40070217908804
0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,2,29.677132567607863
0,0,1,0,66,1,1,1,1,0,0,1,0,2,0,1,1,95.47762069410261
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,77.39949057904111
1,0,0,0,7,1,0,1,0,2,0,0,1,2,0,1,1,94.31966367488732
0,0,0,0,24,0,0,0,0,2,0,0,0,0,0,1,2,37.77546803820189
0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,1,2,83.92943893513335
1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,2,73.32243811789237
1,0,0,0,22,1,2,1,1,0,0,0,2,1,0,1,0,100.00108274163503
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.52424713812085
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.77098530068108
1,0,0,0,5,1,2,1,0,0,2,0,1,0,0,1,2,91.75262261244177
1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,23.088687427725315
0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.10813978142212
1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,0,0,117.22513912336501
0,0,0,0,25,1,0,1,0,1,1,0,2,2,0,1,2,96.21228600115009
0,0,0,0,54,1,2,1,1,1,0,1,2,2,1,1,1,101.82561559309384
0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,2,48.66776989385267
0,0,0,0,13,0,1,0,0,0,2,0,1,1,0,1,2,55.20857191564127
1,0,0,0,7,1,0,1,0,1,0,1,1,0,0,1,2,89.36763652102468
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,46.72635662976602
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.85209302176315
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.63112272132105
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,76.87823593984413
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.153229387041
0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,1,46.627946180898036
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,47.58062249518455
0,0,0,0,10,1,0,1,1,0,0,0,1,0,0,1,2,83.95003073268668
0,1,0,0,24,1,2,1,0,0,0,0,2,1,0,1,2,91.75846551218639
1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,24.853403010144184
0,0,0,0,38,0,0,0,0,0,2,1,0,2,0,0,2,61.212548911683626
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.175306601722326
0,0,0,0,29,1,2,1,0,1,0,0,0,1,0,0,1,87.50355409259527
0,0,0,0,21,1,0,0,1,0,0,1,0,0,0,1,2,56.77228071484946
0,0,0,0,33,1,2,1,0,1,0,1,0,0,0,0,1,88.46395174862191
1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,1,80.75547372729048
0,0,0,0,10,1,0,1,0,0,1,0,2,2,0,0,1,93.13406575716144
1,0,0,0,50,1,2,1,0,0,1,0,0,0,0,0,1,80.70574259016783
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,70.67250690326281
0,0,0,0,11,1,0,1,0,1,0,0,2,2,0,1,2,93.4985634064235
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.582597366209427
0,0,0,0,10,1,1,1,0,1,1,0,0,2,0,1,2,92.57249385229254
1,0,0,0,32,1,2,0,0,1,0,1,1,1,0,1,2,77.52895160010914
0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,85.74259515455985
0,0,0,0,11,1,2,1,0,0,1,0,2,1,0,1,0,96.59544477808888
0,0,0,0,66,1,2,1,0,1,0,0,2,2,0,1,1,102.68711233948676
1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,2,33.156048738488224
1,0,0,0,49,1,2,1,0,0,2,0,0,0,0,0,1,83.11700203692108
0,0,0,0,6,1,0,1,0,0,1,0,0,0,0,1,0,75.94799462439144
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.79961236880966
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7
1,0,0,0,58,1,2,1,1,1,2,2,2,0,0,1,2,106.19109508629504
0,0,0,0,25,1,1,1,0,0,0,0,2,2,0,1,0,96.49551941203482
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.9318430529232
0,0,1,0,25,1,0,1,0,0,0,0,0,2,0,1,1,88.35262248986072
0,0,0,0,41,0,0,0,2,1,0,0,0,0,0,1,2,53.93485227586595
0,0,1,0,35,1,2,0,1,0,1,1,1,0,0,0,2,73.71635827482446
0,0,0,0,21,1,0,1,0,1,1,2,2,2,0,1,2,102.03036561587535
0,0,0,0,4,1,0,0,1,1,0,1,0,0,0,1,2,64.57819902390227
1,0,0,0,13,1,2,1,0,0,0,0,2,0,0,0,2,91.84267458560893
0,0,0,0,15,1,0,1,1,0,0,0,1,0,0,0,1,84.90161601468483
0,0,0,0,30,1,2,1,0,1,2,0,2,2,0,1,2,102.87707470761893
0,0,0,0,17,1,0,1,2,0,0,0,2,2,0,1,2,96.56090230222439
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,76.27634309276945
0,0,1,0,2,1,1,1,0,0,2,0,0,0,0,0,1,79.36697561301469
0,0,0,0,10,1,0,1,0,0,1,0,0,1,0,1,1,82.86692551567951
0,0,0,0,4,1,2,1,0,2,0,0,0,1,0,0,2,89.07952271713363
1,0,0,0,42,1,1,1,0,0,1,0,0,0,0,0,2,42.86437440091271
0,0,0,0,9,1,1,1,1,1,1,0,0,0,0,0,0,91.30203495558023
1,0,0,0,16,1,0,1,1,0,0,0,1,2,0,1,2,93.1579105532304
0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,1,55.7603218749001
0,0,1,0,32,1,2,1,0,0,0,0,1,2,0,1,1,93.09347679935853
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.42279192382964
0,0,0,0,5,1,1,1,0,1,0,0,0,0,0,1,2,80.83047850946618
0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,2,22.73550177736694
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.05624480558514
0,0,0,0,4,1,2,1,0,2,0,0,0,1,0,1,2,88.98842388137562
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,75.17187560036615
0,0,0,0,4,1,2,1,0,2,0,0,2,0,0,0,2,90.04501051450104
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.61791351975755
0,0,1,0,65,1,2,1,0,2,1,0,2,2,1,0,1,103.91690509092156
1,0,1,0,37,1,0,1,1,1,0,0,0,0,0,1,2,79.46225570576354
0,0,1,1,4,1,0,0,0,1,0,2,0,0,0,0,2,57.46515503737197
0,1,0,0,29,1,2,1,0,0,0,1,1,1,0,0,2,98.21561479569603
0,0,1,0,20,1,0,1,0,1,0,0,0,2,0,0,1,89.53774290199101
1,0,0,0,48,1,2,1,0,2,1,0,0,0,0,1,2,88.38444786823179
0,0,0,0,4,1,1,1,0,0,2,0,2,0,0,1,2,93.94208502246802
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.963802403151092
0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,80.35891892865877
0,0,0,0,42,1,2,1,1,0,2,0,2,2,0,1,2,104.75166554029249
0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,1,2,81.4679389226115
0,1,0,0,19,1,1,0,0,0,0,0,0,1,0,1,2,63.2206598715663
0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,51.32235052461099
0,0,0,0,39,1,2,1,0,0,0,0,2,0,0,1,2,90.76709377640981
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,23.64536463774176
0,0,0,0,33,1,2,1,0,1,0,0,0,0,0,0,0,78.28104502209099
0,0,0,0,25,1,0,0,0,2,2,0,2,2,0,0,1,96.26117927350727
0,0,0,0,13,1,0,0,0,1,0,1,0,0,0,1,2,63.34192094749719
0,0,0,0,4,1,2,1,0,0,0,0,1,0,0,1,2,81.67485852012109
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.43958894130392
1,1,1,0,69,1,2,1,1,2,0,0,2,2,0,1,1,106.31337081885634
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.9540277480898
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,1,51.553985957252074
0,0,0,0,21,1,1,1,0,2,0,0,0,0,0,0,2,82.69511094093993
0,0,0,0,24,1,2,1,0,1,0,0,2,2,0,1,2,100.50447615630956
1,0,0,0,24,1,0,1,0,2,0,0,2,2,0,1,2,98.24553279847325
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.78762018043061
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,46.54120936458837
0,0,1,0,49,1,2,1,0,2,0,1,2,2,0,0,1,103.50962536721883
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,59.3663424311001
0,0,0,0,27,1,2,1,0,0,0,0,1,2,0,1,2,93.47313765954999
0,0,0,0,48,1,2,1,0,2,2,0,2,2,0,1,0,106.48122554907349
0,0,0,0,4,1,2,1,0,0,0,0,1,1,0,1,2,90.6148414992999
0,0,0,0,14,1,2,1,1,0,0,0,2,1,0,1,2,94.30578331262748
0,0,1,0,24,1,0,1,0,0,0,0,0,2,0,1,1,92.15796917102823
1,0,0,0,50,1,2,1,0,0,2,1,0,2,1,1,0,99.00260998448249
0,0,0,0,10,1,0,1,0,0,0,0,2,2,0,0,0,91.36180452421912
0,0,1,0,54,1,2,1,0,0,1,1,2,2,1,0,1,105.22323007524491
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.561531773752115
1,0,0,0,67,1,2,1,0,1,0,0,2,0,0,1,2,91.36408802402984
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.955599098371994
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1201089908583
0,0,0,0,63,1,1,1,0,0,2,0,2,2,0,1,1,100.07525803226248
0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,2,32.9958611088515
0,0,0,0,11,1,2,1,0,0,0,1,2,2,0,1,2,100.31090019300245
0,0,0,0,1,1,0,1,1,0,0,0,2,2,0,1,2,95.54348525123075
0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,87.3043521655838
0,0,0,0,43,1,2,1,0,1,0,0,2,2,0,0,1,100.49710274960937
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.46090077405155
0,1,0,0,15,1,2,1,0,0,0,0,0,1,0,1,0,85.30983306727533
1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,48.03042224521637
0,0,0,0,13,1,1,1,0,0,2,0,0,0,0,1,2,81.66785181177787
0,0,0,0,26,1,2,1,0,0,0,0,0,1,0,1,1,85.76757216323317
1,0,0,0,31,1,2,1,0,0,0,0,2,1,0,0,1,95.66126163019175
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.02202352216834
0,0,1,0,60,0,1,0,0,2,0,0,1,1,1,0,2,63.12726490692574
0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,2,50.584394520343835
1,0,0,0,69,1,2,1,2,2,2,2,2,2,1,0,0,116.14836618651984
0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,3,55.73239439641655
0,0,0,0,46,1,2,1,0,2,2,0,0,0,0,1,0,86.4648406991818
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,45.761990630527606
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.02162411710158
0,0,1,0,4,1,2,1,0,1,0,0,0,0,0,1,2,81.48528829897364
0,0,0,0,5,1,1,1,0,1,1,0,0,0,0,1,1,85.33123893428464
0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,2,56.1881850960884
0,0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,2,81.37603260878528
0,1,0,0,50,1,2,1,0,2,0,0,0,0,0,1,2,86.95286050710278
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.130637650685834
0,0,1,0,67,1,2,1,1,0,2,1,2,2,1,1,1,108.3798132664914
0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,2,79.56002780511297
0,0,0,0,32,1,2,1,0,0,0,0,1,1,0,0,1,92.03959874119266
1,0,1,0,42,1,2,1,0,2,1,0,1,0,0,0,0,94.19100664711257
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,88.60104576800049
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,75.80461447215892
0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,49.02464279957168
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,20.832618776225132
1,0,0,0,7,1,2,1,0,0,1,0,2,2,0,1,2,101.42781977816301
1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,2,45.28096318831979
0,0,1,0,62,1,2,1,0,2,2,0,0,0,0,0,1,95.60276347183681
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.60342427473863
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,22.521803160801195
0,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,24.841591528127598
0,0,0,0,2,1,1,1,0,0,2,0,1,0,0,0,1,91.37976137001617
0,0,0,0,5,1,1,1,0,0,2,0,1,0,0,1,2,92.1062450857777
0,0,0,0,37,1,2,1,1,0,1,1,0,2,0,1,1,99.19311066795073
0,0,1,0,66,1,2,0,0,2,2,0,1,2,1,1,0,78.24737595599467
0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,50.684791192331645
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.02720725027627
1,0,0,0,21,1,2,1,1,0,0,0,2,2,0,1,0,103.82768458762546
0,0,1,0,25,0,0,0,1,2,1,0,1,1,0,1,0,57.966847261004155
0,0,0,0,10,1,2,1,0,0,0,0,1,0,0,1,0,82.75398381219603
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.479910514766008
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.26381566578452
0,0,1,0,7,1,1,1,0,0,0,0,0,1,0,1,1,81.1985374694265
0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,32.32879162681921
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.68745437654077
0,0,1,0,46,1,2,1,2,2,2,0,2,0,0,1,2,99.44168485307567
0,0,0,0,31,1,1,0,2,1,0,1,0,0,0,1,1,68.23428839438044
0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,1,2,77.16610796785653
0,0,0,0,47,1,2,0,0,0,0,0,2,2,0,0,1,90.99776571999581
1,0,0,0,7,1,2,1,0,0,0,0,2,1,0,1,0,93.92593185577407
0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,71.74518949219359
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.624409273939975
0,1,0,0,20,1,2,1,0,0,0,0,0,1,0,1,1,85.05262870697639
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.79788409507088
0,0,0,0,21,1,0,1,0,1,1,2,2,2,0,1,2,102.20178634766418
0,0,0,0,53,1,2,1,0,1,1,0,2,2,0,1,2,103.58038961015511
1,0,1,0,41,1,2,1,0,0,2,2,2,2,0,1,0,106.55445166118638
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.67705791709638
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.288284266508455
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.54626019745488
0,0,1,0,17,1,2,1,1,0,1,0,0,0,0,1,0,85.26300826672303
1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,2,45.59639260998051
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.63763410784989
1,1,0,0,9,1,2,1,0,0,2,0,0,2,0,1,2,90.75633674523476
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,81.06030143139633
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,2,95.24383457803631
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.5420201071316
0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,78.85931069766546
0,0,0,0,11,1,2,1,0,0,0,0,1,1,0,1,1,88.1122270947192
0,0,0,0,22,1,0,1,0,0,1,0,2,2,0,0,1,93.73363567147763
0,0,0,0,68,1,2,1,0,2,2,0,2,2,0,0,1,105.82821471473997
1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.4592234645353
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.172772839440412
0,0,1,0,51,1,2,1,1,0,1,0,2,2,0,0,1,104.31784810501782
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,35.89097783975168
0,0,0,0,32,1,1,1,0,0,0,0,0,2,0,1,2,85.12467141452504
0,0,0,0,20,0,0,0,0,2,1,0,1,1,0,1,1,64.30411354557894
0,1,1,0,48,1,2,1,2,0,0,0,0,0,0,0,2,79.400425340946
0,0,1,0,42,1,2,1,1,2,1,1,1,2,0,0,0,107.93947155963721
0,0,0,0,20,1,0,1,1,0,1,2,2,1,0,1,2,101.73047501417453
0,0,1,0,22,0,0,0,0,0,1,0,1,0,0,1,2,32.03314112032221
0,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.867067155206
0,0,0,0,58,1,2,1,0,0,0,0,2,2,0,1,0,95.23373520531234
0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,1,2,85.32484009342137
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,2,24.83683727171901
0,0,0,0,14,1,2,0,0,0,1,0,0,1,0,0,2,85.06393175985313
1,0,0,0,56,1,0,1,1,1,2,1,2,2,1,0,0,105.36884347094774
0,0,1,0,33,1,2,1,1,0,1,0,2,2,0,1,2,103.30814702865192
0,0,0,0,20,1,2,1,0,0,0,0,0,2,0,1,2,87.36376888584864
1,0,0,0,9,1,2,1,0,0,0,0,0,1,0,1,1,83.67324121024215
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,2,92.16593080158518
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.24273804735485
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.3606880012798
1,0,0,0,40,1,2,1,0,2,0,0,2,2,0,1,2,103.16144908473392
0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.48657047493586
1,0,1,0,32,1,0,1,0,0,2,0,2,1,0,0,2,94.8171561669378
1,0,1,0,17,1,2,1,1,1,1,0,0,0,0,0,1,89.66879857500682
0,0,0,0,1,1,2,1,1,0,2,0,2,2,0,1,2,101.70687234626212
1,0,0,0,10,1,0,0,0,0,0,0,0,2,0,1,1,78.30755707406932
0,0,0,0,26,1,2,1,1,1,0,0,0,2,0,1,2,96.34823796002152
1,1,1,0,43,0,1,0,0,0,0,0,0,2,0,1,2,68.09831803357872
1,0,0,0,22,1,1,1,0,0,0,0,1,1,0,1,1,95.90599363268015
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,91.7237140031446
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.61762340956759
0,0,0,0,37,1,2,1,0,0,0,0,2,2,0,1,1,98.90934368542672
1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,1,2,70.00251857385466
0,0,0,0,52,1,0,0,2,0,0,0,2,0,0,0,1,83.58600737448204
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.013564987882027
1,0,0,0,3,1,0,0,0,1,2,0,0,0,0,1,2,53.92778534579721
1,1,0,0,30,1,2,1,0,0,0,0,2,2,0,1,1,97.01692637817047
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.78931546863124
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,40.67165551925611
0,0,0,0,4,1,2,1,0,1,0,0,0,0,0,0,0,76.68215977321395
1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,79.13245855673995
0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.82917349643127
0,0,0,0,47,1,0,1,0,1,2,1,2,0,1,1,2,97.96481230410971
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.04408284708106
